code;name;description
CEMT_I;CEMT_I;CEMT_I
CEMT_II;CEMT_II;CEMT_II
CEMT_III;CEMT_III;CEMT_III
CEMT_IV;CEMT_IV;CEMT_IV
CEMT_Va;CEMT_Va;CEMT_Va
CEMT_Vb;CEMT_Vb;CEMT_Vb
CEMT_VIa;CEMT_VIa;CEMT_VIa
CEMT_VIb;CEMT_VIb;CEMT_VIb
CEMT_VIc;CEMT_VIc;CEMT_VIc
IJssel;IJssel;IJssel
Lek;Lek;Lek
Waal;Waal;Waal
